x-axis,1
second,Volt
+9.9174000E-03,+3.4486760317E+00
+9.9175000E-03,+3.4596373215E+00
+9.9176000E-03,+3.4796664267E+00
+9.9177000E-03,+3.4948960853E+00
+9.9178000E-03,+3.4983059986E+00
+9.9179000E-03,+3.5043795603E+00
+9.9180000E-03,+3.5062635077E+00
+9.9181000E-03,+3.5221428273E+00
+9.9182000E-03,+3.5310133047E+00
+9.9183000E-03,+3.5312871349E+00
+9.9184000E-03,+3.5403058343E+00
+9.9185000E-03,+3.5421056303E+00
+9.9186000E-03,+3.5613384209E+00
+9.9187000E-03,+3.5554819451E+00
+9.9188000E-03,+3.5649109074E+00
+9.9189000E-03,+3.5625809986E+00
+9.9190000E-03,+3.5676061242E+00
+9.9191000E-03,+3.5782512218E+00
+9.9192000E-03,+3.5888041785E+00
+9.9193000E-03,+3.5921394983E+00
+9.9194000E-03,+3.5978387976E+00
+9.9195000E-03,+3.6022981118E+00
+9.9196000E-03,+3.6051495402E+00
+9.9197000E-03,+3.6141200887E+00
+9.9198000E-03,+3.6187244287E+00
+9.9199000E-03,+3.6170158088E+00
+9.9200000E-03,+3.6253574401E+00
+9.9201000E-03,+3.6406840638E+00
+9.9202000E-03,+3.6261801971E+00
+9.9203000E-03,+3.6304201939E+00
+9.9204000E-03,+3.6322671761E+00
+9.9205000E-03,+3.6259165879E+00
+9.9206000E-03,+3.6379578822E+00
+9.9207000E-03,+3.6315498869E+00
+9.9208000E-03,+3.6416142184E+00
+9.9209000E-03,+3.6379578822E+00
+9.9210000E-03,+3.6384219947E+00
+9.9211000E-03,+3.6417385004E+00
+9.9212000E-03,+3.6514912832E+00
+9.9213000E-03,+3.6334778243E+00
+9.9214000E-03,+3.6379578822E+00
+9.9215000E-03,+3.6390404794E+00
+9.9216000E-03,+3.6285073017E+00
+9.9217000E-03,+3.6304201939E+00
+9.9218000E-03,+3.6360873521E+00
+9.9219000E-03,+3.6255569786E+00
+9.9220000E-03,+3.6243312853E+00
+9.9221000E-03,+3.6177152486E+00
+9.9222000E-03,+3.6231883864E+00
+9.9223000E-03,+3.6212764591E+00
+9.9224000E-03,+3.6132360652E+00
+9.9225000E-03,+3.6052352292E+00
+9.9226000E-03,+3.6277448463E+00
+9.9227000E-03,+3.6010536044E+00
+9.9228000E-03,+3.6039681386E+00
+9.9229000E-03,+3.5949835099E+00
+9.9230000E-03,+3.5886517359E+00
+9.9231000E-03,+3.5873450875E+00
+9.9232000E-03,+3.5734756251E+00
+9.9233000E-03,+3.5737769528E+00
+9.9234000E-03,+3.5607519560E+00
+9.9235000E-03,+3.5625809986E+00
+9.9236000E-03,+3.5619774687E+00
+9.9237000E-03,+3.5527519946E+00
+9.9238000E-03,+3.5525307475E+00
+9.9239000E-03,+3.5397487967E+00
+9.9240000E-03,+3.5325320344E+00
+9.9241000E-03,+3.5307828918E+00
+9.9242000E-03,+3.5112225426E+00
+9.9243000E-03,+3.5135543811E+00
+9.9244000E-03,+3.4903566002E+00
+9.9245000E-03,+3.4961876886E+00
+9.9246000E-03,+3.4854362486E+00
+9.9247000E-03,+3.4732369034E+00
+9.9248000E-03,+3.4653002283E+00
+9.9249000E-03,+3.4516529779E+00
+9.9250000E-03,+3.4369113717E+00
+9.9251000E-03,+3.4285835498E+00
+9.9252000E-03,+3.4352234956E+00
+9.9253000E-03,+3.4176108627E+00
+9.9254000E-03,+3.4171160564E+00
+9.9255000E-03,+3.4037660937E+00
+9.9256000E-03,+3.4014125467E+00
+9.9257000E-03,+3.3936783047E+00
+9.9258000E-03,+3.3677181612E+00
+9.9259000E-03,+3.3666544685E+00
+9.9260000E-03,+3.3590634129E+00
+9.9261000E-03,+3.3352019811E+00
+9.9262000E-03,+3.3312030103E+00
+9.9263000E-03,+3.3172486432E+00
+9.9264000E-03,+3.3097651657E+00
+9.9265000E-03,+3.3028033291E+00
+9.9266000E-03,+3.2881940848E+00
+9.9267000E-03,+3.2789992142E+00
+9.9268000E-03,+3.2620423021E+00
+9.9269000E-03,+3.2458400365E+00
+9.9270000E-03,+3.2535357758E+00
+9.9271000E-03,+3.2377137731E+00
+9.9272000E-03,+3.2121071483E+00
+9.9273000E-03,+3.2099965569E+00
+9.9274000E-03,+3.1924164263E+00
+9.9275000E-03,+3.1681520582E+00
+9.9276000E-03,+3.1688691668E+00
+9.9277000E-03,+3.1557116870E+00
+9.9278000E-03,+3.1401821479E+00
+9.9279000E-03,+3.1248618858E+00
+9.9280000E-03,+3.1193211199E+00
+9.9281000E-03,+3.1146101665E+00
+9.9282000E-03,+3.0999899170E+00
+9.9283000E-03,+3.0813185058E+00
+9.9284000E-03,+3.0665226579E+00
+9.9285000E-03,+3.0605267647E+00
+9.9286000E-03,+3.0468924491E+00
+9.9287000E-03,+3.0388520552E+00
+9.9288000E-03,+3.0098171855E+00
+9.9289000E-03,+3.0086556531E+00
