x-axis,1,2
second,Volt,Volt
+4.7500E-06,+3.4409752023E+00,+1.8065160351E+00
+4.8750E-06,+3.4187831405E+00,+1.8327121422E+00
+5.0000E-06,+3.4562142146E+00,+1.8745590507E+00
+5.1250E-06,+3.4396319173E+00,+1.9290273867E+00
+5.2500E-06,+3.5109893193E+00,+1.9522786388E+00
+5.3750E-06,+3.4928167406E+00,+1.9781093646E+00
+5.5000E-06,+3.5414777157E+00,+2.0179748012E+00
+5.6250E-06,+3.5641741425E+00,+2.0225305369E+00
+5.7500E-06,+3.5451626438E+00,+2.0759655396E+00
+5.8750E-06,+3.5733865835E+00,+2.1219276423E+00
+6.0000E-06,+3.5914793225E+00,+2.1405551382E+00
+6.1250E-06,+3.6147599541E+00,+2.1807880787E+00
+6.2500E-06,+3.6044615967E+00,+2.1790804256E+00
+6.3750E-06,+3.6207042736E+00,+2.2498716638E+00
+6.5000E-06,+3.6459148070E+00,+2.2748954056E+00
+6.6250E-06,+3.6618357130E+00,+2.2896671502E+00
+6.7500E-06,+3.6491158727E+00,+2.3171416574E+00
+6.8750E-06,+3.7147581024E+00,+2.3549937827E+00
+7.0000E-06,+3.7538670163E+00,+2.3748585769E+00
+7.1250E-06,+3.7201980569E+00,+2.3940584102E+00
+7.2500E-06,+3.7562035941E+00,+2.4545698641E+00
+7.3750E-06,+3.7747312304E+00,+2.4482951869E+00
+7.5000E-06,+3.7699449485E+00,+2.4575415414E+00
+7.6250E-06,+3.7958373757E+00,+2.5170988747E+00
+7.7500E-06,+3.8085777187E+00,+2.5500987720E+00
+7.8750E-06,+3.7991467437E+00,+2.5664154994E+00
+8.0000E-06,+3.8622591883E+00,+2.5737586297E+00
+8.1250E-06,+3.8909925583E+00,+2.6256320546E+00
+8.2500E-06,+3.8347120771E+00,+2.6509450525E+00
+8.3750E-06,+3.8860210290E+00,+2.6622222783E+00
+8.5000E-06,+3.8822716984E+00,+2.6728550940E+00
+8.6250E-06,+3.8940599951E+00,+2.7059290902E+00
+8.7500E-06,+3.9207836236E+00,+2.7310917676E+00
+8.8750E-06,+3.9301940960E+00,+2.7404483058E+00
+9.0000E-06,+3.9808570940E+00,+2.7594525679E+00
+9.1250E-06,+3.9478263697E+00,+2.7736334505E+00
+9.2500E-06,+3.9414367811E+00,+2.7888364742E+00
+9.3750E-06,+3.9812688353E+00,+2.8523330166E+00
+9.5000E-06,+3.9754248581E+00,+2.8579303830E+00
+9.6250E-06,+3.9858853071E+00,+2.8788646917E+00
+9.7500E-06,+3.9818658240E+00,+2.9048312656E+00
+9.8750E-06,+3.9778463410E+00,+2.9005832143E+00
+10.0000E-06,+3.9942098629E+00,+2.9439761670E+00
+10.1250E-06,+4.0063018399E+00,+2.9331220192E+00
+10.2500E-06,+4.0425775297E+00,+2.9730842283E+00
+10.3750E-06,+4.0954097074E+00,+2.9995788539E+00
+10.5000E-06,+4.0456886250E+00,+3.0059523298E+00
+10.6250E-06,+4.0719156071E+00,+3.0354340699E+00
+10.7500E-06,+4.0692343437E+00,+3.0371190495E+00
+10.8750E-06,+4.0631612193E+00,+3.0451981524E+00
+11.0000E-06,+4.0942415391E+00,+3.0743134500E+00
+11.1250E-06,+4.1000777976E+00,+3.0994246054E+00
+11.2500E-06,+4.1090251514E+00,+3.0886621165E+00
+11.3750E-06,+4.1431803854E+00,+3.1099627712E+00
+11.5000E-06,+4.1157517071E+00,+3.1181262968E+00
+11.6250E-06,+4.1428870769E+00,+3.1658526881E+00
+11.7500E-06,+4.1315259589E+00,+3.1535039218E+00
+11.8750E-06,+4.1314359885E+00,+3.1690641257E+00
+12.0000E-06,+4.1726265238E+00,+3.1796805393E+00
+12.1250E-06,+4.1383632289E+00,+3.1846253910E+00
+12.2500E-06,+4.1782647509E+00,+3.2141275855E+00
+12.3750E-06,+4.1549455261E+00,+3.2076161389E+00
+12.5000E-06,+4.1822815806E+00,+3.1945108491E+00
+12.6250E-06,+4.1947440525E+00,+3.2339481905E+00
+12.7500E-06,+4.1916303039E+00,+3.2617283560E+00
+12.8750E-06,+4.1881101205E+00,+3.2639774719E+00
+13.0000E-06,+4.2026826762E+00,+3.2642635440E+00
+13.1250E-06,+4.1748473219E+00,+3.2896671395E+00
+13.2500E-06,+4.2060974518E+00,+3.2994755077E+00
+13.3750E-06,+4.2002816960E+00,+3.3080816009E+00
+13.5000E-06,+4.2164549051E+00,+3.3330888441E+00
+13.6250E-06,+4.2107344263E+00,+3.3499686464E+00
+13.7500E-06,+4.2296096427E+00,+3.3389961140E+00
+13.8750E-06,+4.2419640535E+00,+3.3449084975E+00
+14.0000E-06,+4.2438862367E+00,+3.3567682878E+00
+14.1250E-06,+4.2674189302E+00,+3.3976980287E+00
+14.2500E-06,+4.2420848985E+00,+3.3596504289E+00
+14.3750E-06,+4.2203945485E+00,+3.3781513390E+00
+14.5000E-06,+4.2575581233E+00,+3.3858413259E+00
+14.6250E-06,+4.2215629580E+00,+3.3765435458E+00
+14.7500E-06,+4.2559446858E+00,+3.3939040266E+00
+14.8750E-06,+4.2077031707E+00,+3.4099531101E+00
+15.0000E-06,+4.2623702144E+00,+3.3973326475E+00
+15.1250E-06,+4.2412640691E+00,+3.4135289641E+00
+15.2500E-06,+4.2511325947E+00,+3.4249996384E+00
+15.3750E-06,+4.2742484815E+00,+3.4168742236E+00
+15.5000E-06,+4.2637675299E+00,+3.4237088884E+00
+15.6250E-06,+4.3075932580E+00,+3.4601323895E+00
+15.7500E-06,+4.2807820711E+00,+3.4411815789E+00
+15.8750E-06,+4.2307753989E+00,+3.4269100988E+00
+16.0000E-06,+4.2634792869E+00,+3.4610977987E+00
+16.1250E-06,+4.2668219415E+00,+3.4586686454E+00
+16.2500E-06,+4.2674987699E+00,+3.4305898650E+00
+16.3750E-06,+4.3059721019E+00,+3.4758417562E+00
+16.5000E-06,+4.2673263065E+00,+3.4571730620E+00
+16.6250E-06,+4.2518094231E+00,+3.4651203691E+00
+16.7500E-06,+4.2772669531E+00,+3.4483960974E+00
+16.8750E-06,+4.2924005576E+00,+3.4372279939E+00
+17.0000E-06,+4.3078093800E+00,+3.4667744741E+00
+17.1250E-06,+4.2712377285E+00,+3.4605214090E+00
+17.2500E-06,+4.2800049003E+00,+3.4752396056E+00
+17.3750E-06,+4.3078093800E+00,+3.4450652138E+00
+17.5000E-06,+4.2848582379E+00,+3.4624863824E+00
+17.6250E-06,+4.2965281017E+00,+3.4799034987E+00
+17.7500E-06,+4.2628591422E+00,+3.4806219113E+00
