Freq.	V(n003)/V(n001)
1.13762728582343e+03	(-6.58284217139167e+01dB,1.79787103462433e+02°)
1.14287833478977e+03	(-6.57483811449099e+01dB,1.79786193639039e+02°)
1.14815362149688e+03	(-6.56683402003211e+01dB,1.79785279263444e+02°)
1.15345325782109e+03	(-6.55882988766717e+01dB,1.79784360316006e+02°)
1.15877735615513e+03	(-6.55082571704510e+01dB,1.79783436776985e+02°)
1.16412602941049e+03	(-6.54282150781156e+01dB,1.79782508626539e+02°)
1.16949939101987e+03	(-6.53481725960891e+01dB,1.79781575844724e+02°)
1.17489755493953e+03	(-6.52681297207623e+01dB,1.79780638411495e+02°)
1.18032063565173e+03	(-6.51880864484923e+01dB,1.79779696306705e+02°)
1.18576874816716e+03	(-6.51080427756024e+01dB,1.79778749510103e+02°)
1.19124200802738e+03	(-6.50279986983819e+01dB,1.79777798001336e+02°)
1.19674053130725e+03	(-6.49479542130858e+01dB,1.79776841759946e+02°)
1.20226443461742e+03	(-6.48679093159340e+01dB,1.79775880765373e+02°)
1.20781383510678e+03	(-6.47878640031117e+01dB,1.79774914996949e+02°)
1.21338885046498e+03	(-6.47078182707686e+01dB,1.79773944433902e+02°)
1.21898959892487e+03	(-6.46277721150186e+01dB,1.79772969055357e+02°)
1.22461619926505e+03	(-6.45477255319398e+01dB,1.79771988840329e+02°)
1.23026877081238e+03	(-6.44676785175738e+01dB,1.79771003767729e+02°)
1.23594743344451e+03	(-6.43876310679253e+01dB,1.79770013816358e+02°)
1.24165230759241e+03	(-6.43075831789622e+01dB,1.79769018964911e+02°)
1.24738351424295e+03	(-6.42275348466150e+01dB,1.79768019191976e+02°)
1.25314117494142e+03	(-6.41474860667763e+01dB,1.79767014476030e+02°)
1.25892541179417e+03	(-6.40674368353007e+01dB,1.79766004795442e+02°)
1.26473634747116e+03	(-6.39873871480042e+01dB,1.79764990128470e+02°)
1.27057410520855e+03	(-6.39073370006643e+01dB,1.79763970453262e+02°)
1.27643880881135e+03	(-6.38272863890192e+01dB,1.79762945747857e+02°)
1.28233058265603e+03	(-6.37472353087673e+01dB,1.79761915990181e+02°)
1.28824955169314e+03	(-6.36671837555674e+01dB,1.79760881158047e+02°)
1.29419584144999e+03	(-6.35871317250380e+01dB,1.79759841229158e+02°)
1.30016957803330e+03	(-6.35070792127569e+01dB,1.79758796181102e+02°)
1.30617088813185e+03	(-6.34270262142609e+01dB,1.79757745991355e+02°)
1.31219989901921e+03	(-6.33469727250453e+01dB,1.79756690637277e+02°)
1.31825673855641e+03	(-6.32669187405638e+01dB,1.79755630096117e+02°)
1.32434153519467e+03	(-6.31868642562276e+01dB,1.79754564345004e+02°)
1.33045441797810e+03	(-6.31068092674057e+01dB,1.79753493360954e+02°)
1.33659551654645e+03	(-6.30267537694240e+01dB,1.79752417120867e+02°)
1.34276496113787e+03	(-6.29466977575648e+01dB,1.79751335601525e+02°)
1.34896288259166e+03	(-6.28666412270671e+01dB,1.79750248779594e+02°)
1.35518941235104e+03	(-6.27865841731252e+01dB,1.79749156631619e+02°)
1.36144468246596e+03	(-6.27065265908892e+01dB,1.79748059134030e+02°)
1.36772882559585e+03	(-6.26264684754641e+01dB,1.79746956263136e+02°)
1.37404197501252e+03	(-6.25464098219093e+01dB,1.79745847995126e+02°)
1.38038426460289e+03	(-6.24663506252385e+01dB,1.79744734306069e+02°)
1.38675582887189e+03	(-6.23862908804193e+01dB,1.79743615171914e+02°)
1.39315680294531e+03	(-6.23062305823722e+01dB,1.79742490568487e+02°)
1.39958732257262e+03	(-6.22261697259709e+01dB,1.79741360471493e+02°)
1.40604752412992e+03	(-6.21461083060414e+01dB,1.79740224856514e+02°)
1.41253754462276e+03	(-6.20660463173617e+01dB,1.79739083699007e+02°)
1.41905752168910e+03	(-6.19859837546613e+01dB,1.79737936974309e+02°)
1.42560759360220e+03	(-6.19059206126207e+01dB,1.79736784657629e+02°)
1.43218789927355e+03	(-6.18258568858713e+01dB,1.79735626724052e+02°)
1.43879857825585e+03	(-6.17457925689945e+01dB,1.79734463148537e+02°)
1.44543977074593e+03	(-6.16657276565212e+01dB,1.79733293905916e+02°)
1.45211161758775e+03	(-6.15856621429320e+01dB,1.79732118970896e+02°)
1.45881426027536e+03	(-6.15055960226558e+01dB,1.79730938318055e+02°)
1.46554784095592e+03	(-6.14255292900701e+01dB,1.79729751921842e+02°)
1.47231250243273e+03	(-6.13454619395001e+01dB,1.79728559756578e+02°)
1.47910838816822e+03	(-6.12653939652183e+01dB,1.79727361796455e+02°)
1.48593564228701e+03	(-6.11853253614441e+01dB,1.79726158015533e+02°)
1.49279440957900e+03	(-6.11052561223430e+01dB,1.79724948387742e+02°)
1.49968483550238e+03	(-6.10251862420267e+01dB,1.79723732886882e+02°)
1.50660706618675e+03	(-6.09451157145519e+01dB,1.79722511486618e+02°)
1.51356124843622e+03	(-6.08650445339203e+01dB,1.79721284160484e+02°)
1.52054752973250e+03	(-6.07849726940780e+01dB,1.79720050881881e+02°)
1.52756605823808e+03	(-6.07049001889145e+01dB,1.79718811624073e+02°)
1.53461698279930e+03	(-6.06248270122630e+01dB,1.79717566360192e+02°)
1.54170045294957e+03	(-6.05447531578992e+01dB,1.79716315063233e+02°)
1.54881661891249e+03	(-6.04646786195410e+01dB,1.79715057706055e+02°)
1.55596563160508e+03	(-6.03846033908480e+01dB,1.79713794261380e+02°)
1.56314764264096e+03	(-6.03045274654210e+01dB,1.79712524701793e+02°)
1.57036280433356e+03	(-6.02244508368012e+01dB,1.79711248999740e+02°)
1.57761126969936e+03	(-6.01443734984700e+01dB,1.79709967127527e+02°)
1.58489319246112e+03	(-6.00642954438481e+01dB,1.79708679057323e+02°)
1.59220872705118e+03	(-5.99842166662951e+01dB,1.79707384761154e+02°)
1.59955802861468e+03	(-5.99041371591091e+01dB,1.79706084210905e+02°)
1.60694125301289e+03	(-5.98240569155257e+01dB,1.79704777378321e+02°)
1.61435855682650e+03	(-5.97439759287179e+01dB,1.79703464235002e+02°)
1.62181009735894e+03	(-5.96638941917950e+01dB,1.79702144752406e+02°)
1.62929603263973e+03	(-5.95838116978027e+01dB,1.79700818901847e+02°)
1.63681652142782e+03	(-5.95037284397216e+01dB,1.79699486654493e+02°)
1.64437172321494e+03	(-5.94236444104674e+01dB,1.79698147981368e+02°)
1.65196179822903e+03	(-5.93435596028900e+01dB,1.79696802853347e+02°)
1.65958690743757e+03	(-5.92634740097727e+01dB,1.79695451241161e+02°)
1.66724721255107e+03	(-5.91833876238319e+01dB,1.79694093115392e+02°)
1.67494287602645e+03	(-5.91033004377162e+01dB,1.79692728446471e+02°)
1.68267406107048e+03	(-5.90232124440059e+01dB,1.79691357204684e+02°)
1.69044093164328e+03	(-5.89431236352124e+01dB,1.79689979360163e+02°)
1.69824365246176e+03	(-5.88630340037775e+01dB,1.79688594882890e+02°)
1.70608238900314e+03	(-5.87829435420728e+01dB,1.79687203742696e+02°)
1.71395730750844e+03	(-5.87028522423990e+01dB,1.79685805909260e+02°)
1.72186857498602e+03	(-5.86227600969851e+01dB,1.79684401352105e+02°)
1.72981635921511e+03	(-5.85426670979879e+01dB,1.79682990040603e+02°)
1.73780082874939e+03	(-5.84625732374916e+01dB,1.79681571943968e+02°)
1.74582215292052e+03	(-5.83824785075064e+01dB,1.79680147031260e+02°)
1.75388050184177e+03	(-5.83023828999686e+01dB,1.79678715271382e+02°)
1.76197604641164e+03	(-5.82222864067392e+01dB,1.79677276633079e+02°)
1.77010895831743e+03	(-5.81421890196037e+01dB,1.79675831084939e+02°)
1.77827941003894e+03	(-5.80620907302713e+01dB,1.79674378595389e+02°)
1.78648757485206e+03	(-5.79819915303741e+01dB,1.79672919132698e+02°)
1.79473362683254e+03	(-5.79018914114663e+01dB,1.79671452664973e+02°)
1.80301774085958e+03	(-5.78217903650235e+01dB,1.79669979160159e+02°)
1.81134009261962e+03	(-5.77416883824423e+01dB,1.79668498586038e+02°)
1.81970085861000e+03	(-5.76615854550391e+01dB,1.79667010910231e+02°)
1.82810021614276e+03	(-5.75814815740496e+01dB,1.79665516100193e+02°)
1.83653834334836e+03	(-5.75013767306281e+01dB,1.79664014123213e+02°)
1.84501541917949e+03	(-5.74212709158463e+01dB,1.79662504946415e+02°)
1.85353162341483e+03	(-5.73411641206933e+01dB,1.79660988536756e+02°)
1.86208713666288e+03	(-5.72610563360740e+01dB,1.79659464861025e+02°)
1.87068214036582e+03	(-5.71809475528090e+01dB,1.79657933885842e+02°)
1.87931681680328e+03	(-5.71008377616334e+01dB,1.79656395577657e+02°)
1.88799134909631e+03	(-5.70207269531961e+01dB,1.79654849902751e+02°)
1.89670592121116e+03	(-5.69406151180590e+01dB,1.79653296827232e+02°)
1.90546071796326e+03	(-5.68605022466962e+01dB,1.79651736317035e+02°)
1.91425592502110e+03	(-5.67803883294931e+01dB,1.79650168337923e+02°)
1.92309172891018e+03	(-5.67002733567459e+01dB,1.79648592855483e+02°)
1.93196831701694e+03	(-5.66201573186602e+01dB,1.79647009835129e+02°)
1.94088587759280e+03	(-5.65400402053507e+01dB,1.79645419242097e+02°)
1.94984459975806e+03	(-5.64599220068400e+01dB,1.79643821041446e+02°)
1.95884467350601e+03	(-5.63798027130577e+01dB,1.79642215198057e+02°)
1.96788628970686e+03	(-5.62996823138400e+01dB,1.79640601676631e+02°)
1.97696964011188e+03	(-5.62195607989283e+01dB,1.79638980441691e+02°)
1.98609491735739e+03	(-5.61394381579685e+01dB,1.79637351457575e+02°)
1.99526231496890e+03	(-5.60593143805102e+01dB,1.79635714688443e+02°)
2.00447202736518e+03	(-5.59791894560057e+01dB,1.79634070098269e+02°)
2.01372424986241e+03	(-5.58990633738092e+01dB,1.79632417650845e+02°)
2.02301917867829e+03	(-5.58189361231756e+01dB,1.79630757309774e+02°)
2.03235701093624e+03	(-5.57388076932598e+01dB,1.79629089038477e+02°)
2.04173794466955e+03	(-5.56586780731159e+01dB,1.79627412800185e+02°)
2.05116217882559e+03	(-5.55785472516960e+01dB,1.79625728557941e+02°)
2.06062991327002e+03	(-5.54984152178491e+01dB,1.79624036274600e+02°)
2.07014134879106e+03	(-5.54182819603206e+01dB,1.79622335912826e+02°)
2.07969668710372e+03	(-5.53381474677512e+01dB,1.79620627435089e+02°)
2.08929613085406e+03	(-5.52580117286754e+01dB,1.79618910803669e+02°)
2.09893988362355e+03	(-5.51778747315213e+01dB,1.79617185980652e+02°)
2.10862814993331e+03	(-5.50977364646090e+01dB,1.79615452927928e+02°)
2.11836113524852e+03	(-5.50175969161499e+01dB,1.79613711607193e+02°)
2.12813904598273e+03	(-5.49374560742455e+01dB,1.79611961979943e+02°)
2.13796208950225e+03	(-5.48573139268864e+01dB,1.79610204007479e+02°)
2.14783047413056e+03	(-5.47771704619515e+01dB,1.79608437650900e+02°)
2.15774440915269e+03	(-5.46970256672067e+01dB,1.79606662871107e+02°)
2.16770410481972e+03	(-5.46168795303037e+01dB,1.79604879628797e+02°)
2.17770977235318e+03	(-5.45367320387794e+01dB,1.79603087884467e+02°)
2.18776162394958e+03	(-5.44565831800544e+01dB,1.79601287598406e+02°)
2.19785987278485e+03	(-5.43764329414321e+01dB,1.79599478730703e+02°)
2.20800473301892e+03	(-5.42962813100976e+01dB,1.79597661241237e+02°)
2.21819641980024e+03	(-5.42161282731164e+01dB,1.79595835089681e+02°)
2.22843514927033e+03	(-5.41359738174337e+01dB,1.79594000235499e+02°)
2.23872113856836e+03	(-5.40558179298727e+01dB,1.79592156637946e+02°)
2.24905460583581e+03	(-5.39756605971339e+01dB,1.79590304256063e+02°)
2.25943577022100e+03	(-5.38955018057938e+01dB,1.79588443048683e+02°)
2.26986485188385e+03	(-5.38153415423038e+01dB,1.79586572974422e+02°)
2.28034207200044e+03	(-5.37351797929888e+01dB,1.79584693991683e+02°)
2.29086765276780e+03	(-5.36550165440461e+01dB,1.79582806058652e+02°)
2.30144181740853e+03	(-5.35748517815447e+01dB,1.79580909133299e+02°)
2.31206479017562e+03	(-5.34946854914232e+01dB,1.79579003173373e+02°)
2.32273679635713e+03	(-5.34145176594892e+01dB,1.79577088136405e+02°)
2.33345806228103e+03	(-5.33343482714180e+01dB,1.79575163979704e+02°)
2.34422881531995e+03	(-5.32541773127511e+01dB,1.79573230660358e+02°)
2.35504928389604e+03	(-5.31740047688953e+01dB,1.79571288135230e+02°)
2.36591969748579e+03	(-5.30938306251210e+01dB,1.79569336360956e+02°)
2.37684028662490e+03	(-5.30136548665614e+01dB,1.79567375293949e+02°)
2.38781128291321e+03	(-5.29334774782108e+01dB,1.79565404890392e+02°)
2.39883291901952e+03	(-5.28532984449235e+01dB,1.79563425106238e+02°)
2.40990542868662e+03	(-5.27731177514123e+01dB,1.79561435897213e+02°)
2.42102904673621e+03	(-5.26929353822476e+01dB,1.79559437218807e+02°)
2.43220400907384e+03	(-5.26127513218556e+01dB,1.79557429026279e+02°)
2.44343055269400e+03	(-5.25325655545170e+01dB,1.79555411274653e+02°)
2.45470891568506e+03	(-5.24523780643660e+01dB,1.79553383918715e+02°)
2.46603933723437e+03	(-5.23721888353883e+01dB,1.79551346913016e+02°)
2.47742205763332e+03	(-5.22919978514204e+01dB,1.79549300211866e+02°)
2.48885731828242e+03	(-5.22118050961477e+01dB,1.79547243769335e+02°)
2.50034536169646e+03	(-5.21316105531032e+01dB,1.79545177539252e+02°)
2.51188643150961e+03	(-5.20514142056662e+01dB,1.79543101475201e+02°)
2.52348077248061e+03	(-5.19712160370605e+01dB,1.79541015530521e+02°)
2.53512863049794e+03	(-5.18910160303535e+01dB,1.79538919658307e+02°)
2.54683025258507e+03	(-5.18108141684542e+01dB,1.79536813811404e+02°)
2.55858588690568e+03	(-5.17306104341119e+01dB,1.79534697942407e+02°)
2.57039578276890e+03	(-5.16504048099147e+01dB,1.79532572003660e+02°)
2.58226019063463e+03	(-5.15701972782882e+01dB,1.79530435947257e+02°)
2.59417936211885e+03	(-5.14899878214935e+01dB,1.79528289725035e+02°)
2.60615354999893e+03	(-5.14097764216258e+01dB,1.79526133288577e+02°)
2.61818300821902e+03	(-5.13295630606133e+01dB,1.79523966589207e+02°)
2.63026799189542e+03	(-5.12493477202149e+01dB,1.79521789577991e+02°)
2.64240875732198e+03	(-5.11691303820192e+01dB,1.79519602205735e+02°)
2.65460556197557e+03	(-5.10889110274423e+01dB,1.79517404422981e+02°)
2.66685866452151e+03	(-5.10086896377270e+01dB,1.79515196180010e+02°)
2.67916832481907e+03	(-5.09284661939402e+01dB,1.79512977426836e+02°)
2.69153480392695e+03	(-5.08482406769719e+01dB,1.79510748113203e+02°)
2.70395836410888e+03	(-5.07680130675335e+01dB,1.79508508188592e+02°)
2.71643926883912e+03	(-5.06877833461558e+01dB,1.79506257602208e+02°)
2.72897778280808e+03	(-5.06075514931873e+01dB,1.79503996302987e+02°)
2.74157417192792e+03	(-5.05273174887928e+01dB,1.79501724239589e+02°)
2.75422870333820e+03	(-5.04470813129514e+01dB,1.79499441360400e+02°)
2.76694164541155e+03	(-5.03668429454549e+01dB,1.79497147613527e+02°)
2.77971326775933e+03	(-5.02866023659060e+01dB,1.79494842946797e+02°)
2.79254384123738e+03	(-5.02063595537162e+01dB,1.79492527307759e+02°)
2.80543363795175e+03	(-5.01261144881044e+01dB,1.79490200643677e+02°)
2.81838293126449e+03	(-5.00458671480950e+01dB,1.79487862901528e+02°)
2.83139199579942e+03	(-4.99656175125159e+01dB,1.79485514028007e+02°)
2.84446110744796e+03	(-4.98853655599968e+01dB,1.79483153969517e+02°)
2.85759054337499e+03	(-4.98051112689670e+01dB,1.79480782672172e+02°)
2.87078058202473e+03	(-4.97248546176539e+01dB,1.79478400081794e+02°)
2.88403150312665e+03	(-4.96445955840811e+01dB,1.79476006143910e+02°)
2.89734358770136e+03	(-4.95643341460660e+01dB,1.79473600803751e+02°)
2.91071711806665e+03	(-4.94840702812183e+01dB,1.79471184006250e+02°)
2.92415237784338e+03	(-4.94038039669378e+01dB,1.79468755696041e+02°)
2.93764965196157e+03	(-4.93235351804125e+01dB,1.79466315817454e+02°)
2.95120922666643e+03	(-4.92432638986166e+01dB,1.79463864314518e+02°)
2.96483138952439e+03	(-4.91629900983084e+01dB,1.79461401130952e+02°)
2.97851642942923e+03	(-4.90827137560282e+01dB,1.79458926210171e+02°)
2.99226463660823e+03	(-4.90024348480965e+01dB,1.79456439495277e+02°)
3.00607630262828e+03	(-4.89221533506116e+01dB,1.79453940929061e+02°)
3.01995172040206e+03	(-4.88418692394475e+01dB,1.79451430454000e+02°)
3.03389118419432e+03	(-4.87615824902522e+01dB,1.79448908012254e+02°)
3.04789498962803e+03	(-4.86812930784449e+01dB,1.79446373545664e+02°)
3.06196343369072e+03	(-4.86010009792145e+01dB,1.79443826995752e+02°)
3.07609681474075e+03	(-4.85207061675166e+01dB,1.79441268303715e+02°)
3.09029543251364e+03	(-4.84404086180721e+01dB,1.79438697410426e+02°)
3.10455958812840e+03	(-4.83601083053647e+01dB,1.79436114256433e+02°)
3.11888958409398e+03	(-4.82798052036381e+01dB,1.79433518781950e+02°)
3.13328572431563e+03	(-4.81994992868946e+01dB,1.79430910926862e+02°)
3.14774831410136e+03	(-4.81191905288922e+01dB,1.79428290630721e+02°)
3.16227766016843e+03	(-4.80388789031425e+01dB,1.79425657832740e+02°)
3.17687407064982e+03	(-4.79585643829081e+01dB,1.79423012471795e+02°)
3.19153785510081e+03	(-4.78782469412007e+01dB,1.79420354486421e+02°)
3.20626932450552e+03	(-4.77979265507782e+01dB,1.79417683814810e+02°)
3.22106879128348e+03	(-4.77176031841426e+01dB,1.79415000394806e+02°)
3.23593656929633e+03	(-4.76372768135375e+01dB,1.79412304163907e+02°)
3.25087297385440e+03	(-4.75569474109456e+01dB,1.79409595059261e+02°)
3.26587832172341e+03	(-4.74766149480861e+01dB,1.79406873017662e+02°)
3.28095293113124e+03	(-4.73962793964123e+01dB,1.79404137975547e+02°)
3.29609712177463e+03	(-4.73159407271092e+01dB,1.79401389868998e+02°)
3.31131121482596e+03	(-4.72355989110907e+01dB,1.79398628633734e+02°)
3.32659553294010e+03	(-4.71552539189971e+01dB,1.79395854205112e+02°)
3.34195040026120e+03	(-4.70749057211924e+01dB,1.79393066518124e+02°)
3.35737614242960e+03	(-4.69945542877619e+01dB,1.79390265507393e+02°)
3.37287308658874e+03	(-4.69141995885093e+01dB,1.79387451107170e+02°)
3.38844156139208e+03	(-4.68338415929540e+01dB,1.79384623251334e+02°)
3.40408189701006e+03	(-4.67534802703287e+01dB,1.79381781873388e+02°)
3.41979442513714e+03	(-4.66731155895760e+01dB,1.79378926906456e+02°)
3.43557947899880e+03	(-4.65927475193465e+01dB,1.79376058283278e+02°)
3.45143739335862e+03	(-4.65123760279952e+01dB,1.79373175936213e+02°)
3.46736850452537e+03	(-4.64320010835792e+01dB,1.79370279797231e+02°)
3.48337315036018e+03	(-4.63516226538545e+01dB,1.79367369797911e+02°)
3.49945167028363e+03	(-4.62712407062734e+01dB,1.79364445869442e+02°)
3.51560440528304e+03	(-4.61908552079815e+01dB,1.79361507942615e+02°)
3.53183169791963e+03	(-4.61104661258144e+01dB,1.79358555947823e+02°)
3.54813389233581e+03	(-4.60300734262954e+01dB,1.79355589815058e+02°)
3.56451133426250e+03	(-4.59496770756319e+01dB,1.79352609473907e+02°)
3.58096437102642e+03	(-4.58692770397127e+01dB,1.79349614853548e+02°)
3.59749335155748e+03	(-4.57888732841047e+01dB,1.79346605882752e+02°)
3.61409862639619e+03	(-4.57084657740502e+01dB,1.79343582489874e+02°)
3.63078054770108e+03	(-4.56280544744633e+01dB,1.79340544602852e+02°)
3.64753946925614e+03	(-4.55476393499271e+01dB,1.79337492149205e+02°)
3.66437574647840e+03	(-4.54672203646902e+01dB,1.79334425056030e+02°)
3.68128973642538e+03	(-4.53867974826639e+01dB,1.79331343249996e+02°)
3.69828179780273e+03	(-4.53063706674186e+01dB,1.79328246657345e+02°)
3.71535229097179e+03	(-4.52259398821807e+01dB,1.79325135203884e+02°)
3.73250157795727e+03	(-4.51455050898289e+01dB,1.79322008814987e+02°)
3.74973002245490e+03	(-4.50650662528917e+01dB,1.79318867415585e+02°)
3.76703798983916e+03	(-4.49846233335431e+01dB,1.79315710930171e+02°)
3.78442584717100e+03	(-4.49041762935996e+01dB,1.79312539282789e+02°)
3.80189396320568e+03	(-4.48237250945170e+01dB,1.79309352397034e+02°)
3.81944270840053e+03	(-4.47432696973863e+01dB,1.79306150196050e+02°)
3.83707245492286e+03	(-4.46628100629307e+01dB,1.79302932602523e+02°)
3.85478357665779e+03	(-4.45823461515018e+01dB,1.79299699538681e+02°)
3.87257644921624e+03	(-4.45018779230761e+01dB,1.79296450926288e+02°)
3.89045144994288e+03	(-4.44214053372514e+01dB,1.79293186686639e+02°)
3.90840895792409e+03	(-4.43409283532430e+01dB,1.79289906740562e+02°)
3.92644935399607e+03	(-4.42604469298801e+01dB,1.79286611008408e+02°)
3.94457302075286e+03	(-4.41799610256021e+01dB,1.79283299410052e+02°)
3.96278034255447e+03	(-4.40994705984547e+01dB,1.79279971864886e+02°)
3.98107170553505e+03	(-4.40189756060861e+01dB,1.79276628291818e+02°)
3.99944749761105e+03	(-4.39384760057434e+01dB,1.79273268609265e+02°)
4.01790810848947e+03	(-4.38579717542684e+01dB,1.79269892735151e+02°)
4.03645392967613e+03	(-4.37774628080938e+01dB,1.79266500586904e+02°)
4.05508535448391e+03	(-4.36969491232393e+01dB,1.79263092081450e+02°)
4.07380277804120e+03	(-4.36164306553072e+01dB,1.79259667135210e+02°)
4.09260659730019e+03	(-4.35359073594790e+01dB,1.79256225664097e+02°)
4.11149721104530e+03	(-4.34553791905109e+01dB,1.79252767583510e+02°)
4.13047501990169e+03	(-4.33748461027295e+01dB,1.79249292808329e+02°)
4.14954042634371e+03	(-4.32943080500283e+01dB,1.79245801252915e+02°)
4.16869383470343e+03	(-4.32137649858625e+01dB,1.79242292831101e+02°)
4.18793565117926e+03	(-4.31332168632456e+01dB,1.79238767456193e+02°)
4.20726628384452e+03	(-4.30526636347448e+01dB,1.79235225040959e+02°)
4.22668614265611e+03	(-4.29721052524766e+01dB,1.79231665497630e+02°)
4.24619563946321e+03	(-4.28915416681022e+01dB,1.79228088737894e+02°)
4.26579518801601e+03	(-4.28109728328235e+01dB,1.79224494672890e+02°)
4.28548520397448e+03	(-4.27303986973785e+01dB,1.79220883213208e+02°)
4.30526610491719e+03	(-4.26498192120365e+01dB,1.79217254268877e+02°)
4.32513831035017e+03	(-4.25692343265938e+01dB,1.79213607749367e+02°)
4.34510224171580e+03	(-4.24886439903689e+01dB,1.79209943563582e+02°)
4.36515832240174e+03	(-4.24080481521981e+01dB,1.79206261619855e+02°)
4.38530697774994e+03	(-4.23274467604303e+01dB,1.79202561825942e+02°)
4.40554863506562e+03	(-4.22468397629230e+01dB,1.79198844089021e+02°)
4.42588372362635e+03	(-4.21662271070365e+01dB,1.79195108315683e+02°)
4.44631267469118e+03	(-4.20856087396299e+01dB,1.79191354411929e+02°)
4.46683592150972e+03	(-4.20049846070557e+01dB,1.79187582283164e+02°)
4.48745389933141e+03	(-4.19243546551551e+01dB,1.79183791834195e+02°)
4.50816704541469e+03	(-4.18437188292528e+01dB,1.79179982969222e+02°)
4.52897579903630e+03	(-4.17630770741518e+01dB,1.79176155591833e+02°)
4.54988060150058e+03	(-4.16824293341289e+01dB,1.79172309605004e+02°)
4.57088189614884e+03	(-4.16017755529287e+01dB,1.79168444911085e+02°)
4.59198012836878e+03	(-4.15211156737590e+01dB,1.79164561411803e+02°)
4.61317574560389e+03	(-4.14404496392852e+01dB,1.79160659008252e+02°)
4.63446919736298e+03	(-4.13597773916250e+01dB,1.79156737600888e+02°)
4.65586093522969e+03	(-4.12790988723433e+01dB,1.79152797089525e+02°)
4.67735141287208e+03	(-4.11984140224462e+01dB,1.79148837373327e+02°)
4.69894108605225e+03	(-4.11177227823761e+01dB,1.79144858350806e+02°)
4.72063041263600e+03	(-4.10370250920056e+01dB,1.79140859919811e+02°)
4.74241985260254e+03	(-4.09563208906323e+01dB,1.79136841977528e+02°)
4.76430986805426e+03	(-4.08756101169730e+01dB,1.79132804420468e+02°)
4.78630092322648e+03	(-4.07948927091577e+01dB,1.79128747144468e+02°)
4.80839348449739e+03	(-4.07141686047242e+01dB,1.79124670044678e+02°)
4.83058802039783e+03	(-4.06334377406120e+01dB,1.79120573015560e+02°)
4.85288500162131e+03	(-4.05527000531563e+01dB,1.79116455950880e+02°)
4.87528490103397e+03	(-4.04719554780825e+01dB,1.79112318743701e+02°)
4.89778819368457e+03	(-4.03912039504995e+01dB,1.79108161286377e+02°)
4.92039535681461e+03	(-4.03104454048940e+01dB,1.79103983470549e+02°)
4.94310686986846e+03	(-4.02296797751243e+01dB,1.79099785187134e+02°)
4.96592321450347e+03	(-4.01489069944139e+01dB,1.79095566326323e+02°)
4.98884487460023e+03	(-4.00681269953453e+01dB,1.79091326777570e+02°)
5.01187233627283e+03	(-3.99873397098537e+01dB,1.79087066429592e+02°)
5.03500608787916e+03	(-3.99065450692204e+01dB,1.79082785170352e+02°)
5.05824662003125e+03	(-3.98257430040663e+01dB,1.79078482887063e+02°)
5.08159442560572e+03	(-3.97449334443456e+01dB,1.79074159466174e+02°)
5.10504999975417e+03	(-3.96641163193389e+01dB,1.79069814793364e+02°)
5.12861383991376e+03	(-3.95832915576464e+01dB,1.79065448753537e+02°)
5.15228644581768e+03	(-3.95024590871814e+01dB,1.79061061230814e+02°)
5.17606831950579e+03	(-3.94216188351633e+01dB,1.79056652108524e+02°)
