Freq.	V(n003)/V(n001)
5.17606831950579e+03	(-3.56858161197114e+01dB,8.90584138523728e+01°)
5.19995996533527e+03	(-3.56449680126210e+01dB,8.90539749185699e+01°)
5.22396188999131e+03	(-3.56041119763069e+01dB,8.90495141866485e+01°)
5.24807460249784e+03	(-3.55632479358650e+01dB,8.90450315373504e+01°)
5.27229861422834e+03	(-3.55223758156688e+01dB,8.90405268505974e+01°)
5.29663443891670e+03	(-3.54814955393629e+01dB,8.90360000054835e+01°)
5.32108259266806e+03	(-3.54406070298548e+01dB,8.90314508802667e+01°)
5.34564359396984e+03	(-3.53997102093084e+01dB,8.90268793523614e+01°)
5.37031796370265e+03	(-3.53588049991358e+01dB,8.90222852983303e+01°)
5.39510622515140e+03	(-3.53178913199904e+01dB,8.90176685938760e+01°)
5.42000890401636e+03	(-3.52769690917587e+01dB,8.90130291138327e+01°)
5.44502652842434e+03	(-3.52360382335528e+01dB,8.90083667321582e+01°)
5.47015962893984e+03	(-3.51950986637029e+01dB,8.90036813219248e+01°)
5.49540873857637e+03	(-3.51541502997489e+01dB,8.89989727553114e+01°)
5.52077439280770e+03	(-3.51131930584328e+01dB,8.89942409035942e+01°)
5.54625712957923e+03	(-3.50722268556905e+01dB,8.89894856371381e+01°)
5.57185748931943e+03	(-3.50312516066437e+01dB,8.89847068253879e+01°)
5.59757601495123e+03	(-3.49902672255918e+01dB,8.89799043368589e+01°)
5.62341325190362e+03	(-3.49492736260033e+01dB,8.89750780391282e+01°)
5.64936974812316e+03	(-3.49082707205076e+01dB,8.89702277988250e+01°)
5.67544605408560e+03	(-3.48672584208865e+01dB,8.89653534816212e+01°)
5.70164272280761e+03	(-3.48262366380654e+01dB,8.89604549522224e+01°)
5.72796030985843e+03	(-3.47852052821049e+01dB,8.89555320743575e+01°)
5.75439937337170e+03	(-3.47441642621920e+01dB,8.89505847107694e+01°)
5.78096047405732e+03	(-3.47031134866308e+01dB,8.89456127232052e+01°)
5.80764417521326e+03	(-3.46620528628342e+01dB,8.89406159724055e+01°)
5.83445104273759e+03	(-3.46209822973142e+01dB,8.89355943180951e+01°)
5.86138164514043e+03	(-3.45799016956731e+01dB,8.89305476189719e+01°)
5.88843655355603e+03	(-3.45388109625941e+01dB,8.89254757326973e+01°)
5.91561634175488e+03	(-3.44977100018319e+01dB,8.89203785158847e+01°)
5.94292158615587e+03	(-3.44565987162034e+01dB,8.89152558240895e+01°)
5.97035286583851e+03	(-3.44154770075777e+01dB,8.89101075117979e+01°)
5.99791076255524e+03	(-3.43743447768671e+01dB,8.89049334324161e+01°)
6.02559586074372e+03	(-3.43332019240164e+01dB,8.88997334382589e+01°)
6.05340874753928e+03	(-3.42920483479938e+01dB,8.88945073805387e+01°)
6.08135001278733e+03	(-3.42508839467805e+01dB,8.88892551093537e+01°)
6.10942024905587e+03	(-3.42097086173605e+01dB,8.88839764736766e+01°)
6.13762005164809e+03	(-3.41685222557106e+01dB,8.88786713213429e+01°)
6.16595001861497e+03	(-3.41273247567900e+01dB,8.88733394990385e+01°)
6.19441075076797e+03	(-3.40861160145294e+01dB,8.88679808522882e+01°)
6.22300285169175e+03	(-3.40448959218212e+01dB,8.88625952254432e+01°)
6.25172692775701e+03	(-3.40036643705079e+01dB,8.88571824616684e+01°)
6.28058358813333e+03	(-3.39624212513722e+01dB,8.88517424029306e+01°)
6.30957344480209e+03	(-3.39211664541251e+01dB,8.88462748899849e+01°)
6.33869711256943e+03	(-3.38798998673955e+01dB,8.88407797623623e+01°)
6.36795520907932e+03	(-3.38386213787189e+01dB,8.88352568583565e+01°)
6.39734835482664e+03	(-3.37973308745256e+01dB,8.88297060150105e+01°)
6.42687717317036e+03	(-3.37560282401298e+01dB,8.88241270681032e+01°)
6.45654229034672e+03	(-3.37147133597179e+01dB,8.88185198521359e+01°)
6.48634433548255e+03	(-3.36733861163365e+01dB,8.88128842003184e+01°)
6.51628394060859e+03	(-3.36320463918809e+01dB,8.88072199445546e+01°)
6.54636174067291e+03	(-3.35906940670827e+01dB,8.88015269154289e+01°)
6.57657837355437e+03	(-3.35493290214980e+01dB,8.87958049421914e+01°)
6.60693448007613e+03	(-3.35079511334953e+01dB,8.87900538527433e+01°)
6.63743070401926e+03	(-3.34665602802424e+01dB,8.87842734736223e+01°)
6.66806769213639e+03	(-3.34251563376947e+01dB,8.87784636299871e+01°)
6.69884609416543e+03	(-3.33837391805819e+01dB,8.87726241456029e+01°)
6.72976656284335e+03	(-3.33423086823954e+01dB,8.87667548428251e+01°)
6.76082975391999e+03	(-3.33008647153751e+01dB,8.87608555425843e+01°)
6.79203632617202e+03	(-3.32594071504968e+01dB,8.87549260643699e+01°)
6.82338694141687e+03	(-3.32179358574584e+01dB,8.87489662262146e+01°)
6.85488226452679e+03	(-3.31764507046663e+01dB,8.87429758446772e+01°)
6.88652296344294e+03	(-3.31349515592226e+01dB,8.87369547348270e+01°)
6.91830970918954e+03	(-3.30934382869106e+01dB,8.87309027102259e+01°)
6.95024317588815e+03	(-3.30519107521810e+01dB,8.87248195829123e+01°)
6.98232404077189e+03	(-3.30103688181383e+01dB,8.87187051633833e+01°)
7.01455298419990e+03	(-3.29688123465258e+01dB,8.87125592605773e+01°)
7.04693068967165e+03	(-3.29272411977118e+01dB,8.87063816818560e+01°)
7.07945784384156e+03	(-3.28856552306749e+01dB,8.87001722329866e+01°)
7.11213513653348e+03	(-3.28440543029891e+01dB,8.86939307181233e+01°)
7.14496326075532e+03	(-3.28024382708086e+01dB,8.86876569397889e+01°)
7.17794291271381e+03	(-3.27608069888536e+01dB,8.86813506988555e+01°)
7.21107479182919e+03	(-3.27191603103938e+01dB,8.86750117945261e+01°)
7.24435960075009e+03	(-3.26774980872342e+01dB,8.86686400243145e+01°)
7.27779804536843e+03	(-3.26358201696983e+01dB,8.86622351840258e+01°)
7.31139083483437e+03	(-3.25941264066130e+01dB,8.86557970677367e+01°)
7.34513868157135e+03	(-3.25524166452925e+01dB,8.86493254677748e+01°)
7.37904230129121e+03	(-3.25106907315218e+01dB,8.86428201746984e+01°)
7.41310241300937e+03	(-3.24689485095404e+01dB,8.86362809772753e+01°)
7.44731973906009e+03	(-3.24271898220259e+01dB,8.86297076624618e+01°)
7.48169500511174e+03	(-3.23854145100768e+01dB,8.86231000153812e+01°)
7.51622894018226e+03	(-3.23436224131960e+01dB,8.86164578193019e+01°)
7.55092227665454e+03	(-3.23018133692731e+01dB,8.86097808556151e+01°)
7.58577575029204e+03	(-3.22599872145674e+01dB,8.86030689038128e+01°)
7.62079010025433e+03	(-3.22181437836898e+01dB,8.85963217414644e+01°)
7.65596606911277e+03	(-3.21762829095854e+01dB,8.85895391441940e+01°)
7.69130440286631e+03	(-3.21344044235153e+01dB,8.85827208856565e+01°)
7.72680585095723e+03	(-3.20925081550381e+01dB,8.85758667375143e+01°)
7.76247116628713e+03	(-3.20505939319918e+01dB,8.85689764694122e+01°)
7.79830110523280e+03	(-3.20086615804746e+01dB,8.85620498489538e+01°)
7.83429642766233e+03	(-3.19667109248264e+01dB,8.85550866416759e+01°)
7.87045789695120e+03	(-3.19247417876093e+01dB,8.85480866110233e+01°)
7.90678627999847e+03	(-3.18827539895882e+01dB,8.85410495183230e+01°)
7.94328234724304e+03	(-3.18407473497114e+01dB,8.85339751227585e+01°)
7.97994687267999e+03	(-3.17987216850901e+01dB,8.85268631813425e+01°)
8.01678063387701e+03	(-3.17566768109791e+01dB,8.85197134488909e+01°)
8.05378441199089e+03	(-3.17146125407556e+01dB,8.85125256779946e+01°)
8.09095899178405e+03	(-3.16725286858989e+01dB,8.85052996189924e+01°)
8.12830516164122e+03	(-3.16304250559695e+01dB,8.84980350199422e+01°)
8.16582371358615e+03	(-3.15883014585879e+01dB,8.84907316265930e+01°)
8.20351544329841e+03	(-3.15461576994130e+01dB,8.84833891823553e+01°)
8.24138115013026e+03	(-3.15039935821206e+01dB,8.84760074282719e+01°)
8.27942163712358e+03	(-3.14618089083813e+01dB,8.84685861029877e+01°)
8.31763771102695e+03	(-3.14196034778381e+01dB,8.84611249427194e+01°)
8.35603018231272e+03	(-3.13773770880843e+01dB,8.84536236812244e+01°)
8.39459986519421e+03	(-3.13351295346401e+01dB,8.84460820497695e+01°)
8.43334757764300e+03	(-3.12928606109299e+01dB,8.84384997770990e+01°)
8.47227414140621e+03	(-3.12505701082588e+01dB,8.84308765894020e+01°)
8.51138038202401e+03	(-3.12082578157888e+01dB,8.84232122102801e+01°)
8.55066712884708e+03	(-3.11659235205146e+01dB,8.84155063607130e+01°)
8.59013521505420e+03	(-3.11235670072400e+01dB,8.84077587590253e+01°)
8.62978547766995e+03	(-3.10811880585522e+01dB,8.83999691208517e+01°)
8.66961875758242e+03	(-3.10387864547979e+01dB,8.83921371591018e+01°)
8.70963589956106e+03	(-3.09963619740574e+01dB,8.83842625839245e+01°)
8.74983775227461e+03	(-3.09539143921190e+01dB,8.83763451026720e+01°)
8.79022516830910e+03	(-3.09114434824536e+01dB,8.83683844198627e+01°)
8.83079900418588e+03	(-3.08689490161878e+01dB,8.83603802371437e+01°)
8.87156012037987e+03	(-3.08264307620777e+01dB,8.83523322532534e+01°)
8.91250938133772e+03	(-3.07838884864817e+01dB,8.83442401639821e+01°)
8.95364765549620e+03	(-3.07413219533336e+01dB,8.83361036621333e+01°)
8.99497581530062e+03	(-3.06987309241144e+01dB,8.83279224374836e+01°)
9.03649473722328e+03	(-3.06561151578247e+01dB,8.83196961767421e+01°)
9.07820530178213e+03	(-3.06134744109560e+01dB,8.83114245635094e+01°)
9.12010839355937e+03	(-3.05708084374625e+01dB,8.83031072782354e+01°)
9.16220490122027e+03	(-3.05281169887311e+01dB,8.82947439981770e+01°)
9.20449571753199e+03	(-3.04853998135525e+01dB,8.82863343973548e+01°)
9.24698173938250e+03	(-3.04426566580912e+01dB,8.82778781465088e+01°)
9.28966386779964e+03	(-3.03998872658550e+01dB,8.82693749130539e+01°)
9.33254300797019e+03	(-3.03570913776645e+01dB,8.82608243610347e+01°)
9.37562006925908e+03	(-3.03142687316216e+01dB,8.82522261510786e+01°)
9.41889596522870e+03	(-3.02714190630782e+01dB,8.82435799403495e+01°)
9.46237161365822e+03	(-3.02285421046046e+01dB,8.82348853824995e+01°)
9.50604793656310e+03	(-3.01856375859562e+01dB,8.82261421276204e+01°)
9.54992586021465e+03	(-3.01427052340414e+01dB,8.82173498221947e+01°)
9.59400631515962e+03	(-3.00997447728880e+01dB,8.82085081090447e+01°)
9.63829023624000e+03	(-3.00567559236097e+01dB,8.81996166272818e+01°)
9.68277856261279e+03	(-3.00137384043714e+01dB,8.81906750122545e+01°)
9.72747223776995e+03	(-2.99706919303552e+01dB,8.81816828954955e+01°)
9.77237220955841e+03	(-2.99276162137247e+01dB,8.81726399046680e+01°)
9.81747943020014e+03	(-2.98845109635897e+01dB,8.81635456635107e+01°)
9.86279485631241e+03	(-2.98413758859700e+01dB,8.81543997917827e+01°)
9.90831944892798e+03	(-2.97982106837585e+01dB,8.81452019052067e+01°)
9.95405417351558e+03	(-2.97550150566848e+01dB,8.81359516154111e+01°)
1.00000000000003e+04	(-2.97117887012769e+01dB,8.81266485298723e+01°)
1.00461579027843e+04	(-2.96685313108231e+01dB,8.81172922518540e+01°)
1.00925288607672e+04	(-2.96252425753339e+01dB,8.81078823803478e+01°)
1.01391138573671e+04	(-2.95819221815020e+01dB,8.80984185100107e+01°)
1.01859138805415e+04	(-2.95385698126630e+01dB,8.80889002311027e+01°)
1.02329299228079e+04	(-2.94951851487551e+01dB,8.80793271294229e+01°)
1.02801629812651e+04	(-2.94517678662778e+01dB,8.80696987862445e+01°)
1.03276140576143e+04	(-2.94083176382509e+01dB,8.80600147782491e+01°)
1.03752841581805e+04	(-2.93648341341721e+01dB,8.80502746774587e+01°)
1.04231742939334e+04	(-2.93213170199744e+01dB,8.80404780511681e+01°)
1.04712854805093e+04	(-2.92777659579830e+01dB,8.80306244618743e+01°)
1.05196187382326e+04	(-2.92341806068711e+01dB,8.80207134672066e+01°)
1.05681750921369e+04	(-2.91905606216158e+01dB,8.80107446198536e+01°)
1.06169555719876e+04	(-2.91469056534525e+01dB,8.80007174674901e+01°)
1.06659612123029e+04	(-2.91032153498294e+01dB,8.79906315527024e+01°)
1.07151930523764e+04	(-2.90594893543610e+01dB,8.79804864129117e+01°)
1.07646521362987e+04	(-2.90157273067807e+01dB,8.79702815802973e+01°)
1.08143395129797e+04	(-2.89719288428934e+01dB,8.79600165817170e+01°)
1.08642562361710e+04	(-2.89280935945266e+01dB,8.79496909386273e+01°)
1.09144033644879e+04	(-2.88842211894813e+01dB,8.79393041670010e+01°)
1.09647819614322e+04	(-2.88403112514821e+01dB,8.79288557772445e+01°)
1.10153930954145e+04	(-2.87963634001266e+01dB,8.79183452741127e+01°)
1.10662378397770e+04	(-2.87523772508338e+01dB,8.79077721566225e+01°)
1.11173172728163e+04	(-2.87083524147917e+01dB,8.78971359179651e+01°)
1.11686324778060e+04	(-2.86642884989051e+01dB,8.78864360454159e+01°)
1.12201845430200e+04	(-2.86201851057408e+01dB,8.78756720202440e+01°)
1.12719745617555e+04	(-2.85760418334740e+01dB,8.78648433176186e+01°)
1.13240036323559e+04	(-2.85318582758324e+01dB,8.78539494065144e+01°)
1.13762728582347e+04	(-2.84876340220402e+01dB,8.78429897496155e+01°)
1.14287833478981e+04	(-2.84433686567607e+01dB,8.78319638032167e+01°)
1.14815362149692e+04	(-2.83990617600390e+01dB,8.78208710171238e+01°)
1.15345325782113e+04	(-2.83547129072429e+01dB,8.78097108345512e+01°)
1.15877735615516e+04	(-2.83103216690032e+01dB,8.77984826920183e+01°)
1.16412602941053e+04	(-2.82658876111529e+01dB,8.77871860192432e+01°)
1.16949939101991e+04	(-2.82214102946664e+01dB,8.77758202390354e+01°)
1.17489755493957e+04	(-2.81768892755964e+01dB,8.77643847671853e+01°)
1.18032063565177e+04	(-2.81323241050106e+01dB,8.77528790123524e+01°)
1.18576874816720e+04	(-2.80877143289278e+01dB,8.77413023759507e+01°)
1.19124200802741e+04	(-2.80430594882518e+01dB,8.77296542520330e+01°)
1.19674053130728e+04	(-2.79983591187055e+01dB,8.77179340271716e+01°)
1.20226443461745e+04	(-2.79536127507635e+01dB,8.77061410803375e+01°)
1.20781383510682e+04	(-2.79088199095834e+01dB,8.76942747827772e+01°)
1.21338885046502e+04	(-2.78639801149363e+01dB,8.76823344978869e+01°)
1.21898959892491e+04	(-2.78190928811363e+01dB,8.76703195810845e+01°)
1.22461619926509e+04	(-2.77741577169687e+01dB,8.76582293796786e+01°)
1.23026877081242e+04	(-2.77291741256170e+01dB,8.76460632327355e+01°)
1.23594743344455e+04	(-2.76841416045890e+01dB,8.76338204709434e+01°)
1.24165230759245e+04	(-2.76390596456417e+01dB,8.76215004164736e+01°)
1.24738351424299e+04	(-2.75939277347046e+01dB,8.76091023828392e+01°)
1.25314117494146e+04	(-2.75487453518022e+01dB,8.75966256747514e+01°)
1.25892541179421e+04	(-2.75035119709754e+01dB,8.75840695879719e+01°)
1.26473634747119e+04	(-2.74582270602009e+01dB,8.75714334091634e+01°)
1.27057410520858e+04	(-2.74128900813100e+01dB,8.75587164157366e+01°)
1.27643880881139e+04	(-2.73675004899058e+01dB,8.75459178756940e+01°)
1.28233058265607e+04	(-2.73220577352791e+01dB,8.75330370474708e+01°)
1.28824955169318e+04	(-2.72765612603232e+01dB,8.75200731797725e+01°)
1.29419584145003e+04	(-2.72310105014464e+01dB,8.75070255114092e+01°)
1.30016957803333e+04	(-2.71854048884842e+01dB,8.74938932711267e+01°)
1.30617088813189e+04	(-2.71397438446094e+01dB,8.74806756774335e+01°)
1.31219989901925e+04	(-2.70940267862409e+01dB,8.74673719384249e+01°)
1.31825673855645e+04	(-2.70482531229510e+01dB,8.74539812516037e+01°)
1.32434153519471e+04	(-2.70024222573707e+01dB,8.74405028036959e+01°)
1.33045441797814e+04	(-2.69565335850947e+01dB,8.74269357704644e+01°)
1.33659551654649e+04	(-2.69105864945828e+01dB,8.74132793165170e+01°)
1.34276496113791e+04	(-2.68645803670617e+01dB,8.73995325951120e+01°)
1.34896288259170e+04	(-2.68185145764239e+01dB,8.73856947479584e+01°)
1.35518941235108e+04	(-2.67723884891250e+01dB,8.73717649050129e+01°)
1.36144468246600e+04	(-2.67262014640798e+01dB,8.73577421842720e+01°)
1.36772882559590e+04	(-2.66799528525562e+01dB,8.73436256915599e+01°)
1.37404197501256e+04	(-2.66336419980673e+01dB,8.73294145203122e+01°)
1.38038426460293e+04	(-2.65872682362617e+01dB,8.73151077513542e+01°)
1.38675582887194e+04	(-2.65408308948121e+01dB,8.73007044526755e+01°)
1.39315680294535e+04	(-2.64943292933017e+01dB,8.72862036791988e+01°)
1.39958732257267e+04	(-2.64477627431088e+01dB,8.72716044725444e+01°)
1.40604752412996e+04	(-2.64011305472893e+01dB,8.72569058607894e+01°)
1.41253754462280e+04	(-2.63544320004572e+01dB,8.72421068582215e+01°)
1.41905752168914e+04	(-2.63076663886632e+01dB,8.72272064650876e+01°)
1.42560759360224e+04	(-2.62608329892704e+01dB,8.72122036673371e+01°)
1.43218789927359e+04	(-2.62139310708291e+01dB,8.71970974363595e+01°)
1.43879857825590e+04	(-2.61669598929481e+01dB,8.71818867287155e+01°)
1.44543977074598e+04	(-2.61199187061645e+01dB,8.71665704858637e+01°)
1.45211161758779e+04	(-2.60728067518108e+01dB,8.71511476338795e+01°)
1.45881426027540e+04	(-2.60256232618799e+01dB,8.71356170831695e+01°)
1.46554784095596e+04	(-2.59783674588877e+01dB,8.71199777281779e+01°)
1.47231250243277e+04	(-2.59310385557324e+01dB,8.71042284470875e+01°)
1.47910838816826e+04	(-2.58836357555527e+01dB,8.70883681015134e+01°)
1.48593564228706e+04	(-2.58361582515822e+01dB,8.70723955361903e+01°)
1.49279440957905e+04	(-2.57886052270016e+01dB,8.70563095786519e+01°)
1.49968483550243e+04	(-2.57409758547884e+01dB,8.70401090389040e+01°)
1.50660706618680e+04	(-2.56932692975632e+01dB,8.70237927090897e+01°)
1.51356124843626e+04	(-2.56454847074342e+01dB,8.70073593631465e+01°)
1.52054752973255e+04	(-2.55976212258376e+01dB,8.69908077564566e+01°)
1.52756605823813e+04	(-2.55496779833758e+01dB,8.69741366254881e+01°)
1.53461698279935e+04	(-2.55016540996529e+01dB,8.69573446874284e+01°)
1.54170045294962e+04	(-2.54535486831059e+01dB,8.69404306398094e+01°)
1.54881661891254e+04	(-2.54053608308339e+01dB,8.69233931601231e+01°)
1.55596563160513e+04	(-2.53570896284238e+01dB,8.69062309054293e+01°)
1.56314764264101e+04	(-2.53087341497721e+01dB,8.68889425119530e+01°)
1.57036280433361e+04	(-2.52602934569042e+01dB,8.68715265946732e+01°)
1.57761126969941e+04	(-2.52117665997896e+01dB,8.68539817469016e+01°)
1.58489319246117e+04	(-2.51631526161537e+01dB,8.68363065398513e+01°)
1.59220872705123e+04	(-2.51144505312864e+01dB,8.68184995221955e+01°)
1.59955802861473e+04	(-2.50656593578465e+01dB,8.68005592196149e+01°)
1.60694125301294e+04	(-2.50167780956622e+01dB,8.67824841343353e+01°)
1.61435855682655e+04	(-2.49678057315285e+01dB,8.67642727446533e+01°)
1.62181009735899e+04	(-2.49187412389999e+01dB,8.67459235044510e+01°)
1.62929603263978e+04	(-2.48695835781794e+01dB,8.67274348426981e+01°)
1.63681652142787e+04	(-2.48203316955030e+01dB,8.67088051629432e+01°)
1.64437172321499e+04	(-2.47709845235205e+01dB,8.66900328427913e+01°)
1.65196179822908e+04	(-2.47215409806714e+01dB,8.66711162333693e+01°)
1.65958690743762e+04	(-2.46719999710569e+01dB,8.66520536587782e+01°)
1.66724721255113e+04	(-2.46223603842064e+01dB,8.66328434155314e+01°)
1.67494287602650e+04	(-2.45726210948407e+01dB,8.66134837719790e+01°)
1.68267406107053e+04	(-2.45227809626291e+01dB,8.65939729677187e+01°)
1.69044093164333e+04	(-2.44728388319425e+01dB,8.65743092129906e+01°)
1.69824365246181e+04	(-2.44227935316008e+01dB,8.65544906880572e+01°)
1.70608238900319e+04	(-2.43726438746157e+01dB,8.65345155425687e+01°)
1.71395730750849e+04	(-2.43223886579282e+01dB,8.65143818949107e+01°)
1.72186857498607e+04	(-2.42720266621401e+01dB,8.64940878315360e+01°)
1.72981635921517e+04	(-2.42215566512406e+01dB,8.64736314062798e+01°)
1.73780082874944e+04	(-2.41709773723269e+01dB,8.64530106396560e+01°)
1.74582215292057e+04	(-2.41202875553196e+01dB,8.64322235181370e+01°)
1.75388050184183e+04	(-2.40694859126706e+01dB,8.64112679934129e+01°)
1.76197604641170e+04	(-2.40185711390672e+01dB,8.63901419816338e+01°)
1.77010895831749e+04	(-2.39675419111275e+01dB,8.63688433626295e+01°)
1.77827941003899e+04	(-2.39163968870913e+01dB,8.63473699791116e+01°)
1.78648757485212e+04	(-2.38651347065034e+01dB,8.63257196358522e+01°)
1.79473362683260e+04	(-2.38137539898904e+01dB,8.63038900988423e+01°)
1.80301774085964e+04	(-2.37622533384307e+01dB,8.62818790944271e+01°)
1.81134009261967e+04	(-2.37106313336169e+01dB,8.62596843084190e+01°)
1.81970085861005e+04	(-2.36588865369118e+01dB,8.62373033851855e+01°)
1.82810021614281e+04	(-2.36070174893960e+01dB,8.62147339267142e+01°)
1.83653834334842e+04	(-2.35550227114085e+01dB,8.61919734916509e+01°)
1.84501541917955e+04	(-2.35029007021789e+01dB,8.61690195943130e+01°)
1.85353162341488e+04	(-2.34506499394521e+01dB,8.61458697036747e+01°)
1.86208713666294e+04	(-2.33982688791039e+01dB,8.61225212423252e+01°)
1.87068214036587e+04	(-2.33457559547491e+01dB,8.60989715853983e+01°)
1.87931681680334e+04	(-2.32931095773398e+01dB,8.60752180594716e+01°)
1.88799134909637e+04	(-2.32403281347558e+01dB,8.60512579414358e+01°)
1.89670592121122e+04	(-2.31874099913847e+01dB,8.60270884573322e+01°)
1.90546071796332e+04	(-2.31343534876932e+01dB,8.60027067811580e+01°)
1.91425592502116e+04	(-2.30811569397888e+01dB,8.59781100336370e+01°)
1.92309172891023e+04	(-2.30278186389710e+01dB,8.59532952809567e+01°)
1.93196831701700e+04	(-2.29743368512725e+01dB,8.59282595334685e+01°)
1.94088587759286e+04	(-2.29207098169899e+01dB,8.59029997443514e+01°)
1.94984459975812e+04	(-2.28669357502034e+01dB,8.58775128082372e+01°)
1.95884467350607e+04	(-2.28130128382857e+01dB,8.58517955597960e+01°)
1.96788628970692e+04	(-2.27589392413991e+01dB,8.58258447722805e+01°)
1.97696964011194e+04	(-2.27047130919808e+01dB,8.57996571560288e+01°)
1.98609491735745e+04	(-2.26503324942168e+01dB,8.57732293569223e+01°)
1.99526231496896e+04	(-2.25957955235020e+01dB,8.57465579547990e+01°)
2.00447202736524e+04	(-2.25411002258894e+01dB,8.57196394618199e+01°)
2.01372424986247e+04	(-2.24862446175242e+01dB,8.56924703207867e+01°)
2.02301917867835e+04	(-2.24312266840659e+01dB,8.56650469034094e+01°)
2.03235701093630e+04	(-2.23760443800957e+01dB,8.56373655085225e+01°)
2.04173794466961e+04	(-2.23206956285095e+01dB,8.56094223602467e+01°)
2.05116217882565e+04	(-2.22651783198970e+01dB,8.55812136060956e+01°)
2.06062991327008e+04	(-2.22094903119046e+01dB,8.55527353150247e+01°)
2.07014134879113e+04	(-2.21536294285835e+01dB,8.55239834754207e+01°)
2.07969668710378e+04	(-2.20975934597211e+01dB,8.54949539930292e+01°)
2.08929613085412e+04	(-2.20413801601568e+01dB,8.54656426888181e+01°)
2.09893988362361e+04	(-2.19849872490796e+01dB,8.54360452967757e+01°)
2.10862814993338e+04	(-2.19284124093093e+01dB,8.54061574616388e+01°)
2.11836113524859e+04	(-2.18716532865585e+01dB,8.53759747365508e+01°)
2.12813904598280e+04	(-2.18147074886775e+01dB,8.53454925806455e+01°)
2.13796208950232e+04	(-2.17575725848784e+01dB,8.53147063565545e+01°)
2.14783047413062e+04	(-2.17002461049409e+01dB,8.52836113278352e+01°)
2.15774440915275e+04	(-2.16427255383966e+01dB,8.52522026563169e+01°)
2.16770410481978e+04	(-2.15850083336936e+01dB,8.52204753993615e+01°)
2.17770977235325e+04	(-2.15270918973382e+01dB,8.51884245070351e+01°)
2.18776162394964e+04	(-2.14689735930152e+01dB,8.51560448191886e+01°)
2.19785987278492e+04	(-2.14106507406852e+01dB,8.51233310624422e+01°)
2.20800473301899e+04	(-2.13521206156578e+01dB,8.50902778470714e+01°)
2.21819641980031e+04	(-2.12933804476408e+01dB,8.50568796637903e+01°)
2.22843514927040e+04	(-2.12344274197640e+01dB,8.50231308804270e+01°)
2.23872113856843e+04	(-2.11752586675774e+01dB,8.49890257384901e+01°)
2.24905460583587e+04	(-2.11158712780221e+01dB,8.49545583496178e+01°)
2.25943577022107e+04	(-2.10562622883739e+01dB,8.49197226919091e+01°)
2.26986485188392e+04	(-2.09964286851583e+01dB,8.48845126061291e+01°)
2.28034207200051e+04	(-2.09363674030359e+01dB,8.48489217917857e+01°)
2.29086765276787e+04	(-2.08760753236580e+01dB,8.48129438030718e+01°)
2.30144181740861e+04	(-2.08155492744899e+01dB,8.47765720446670e+01°)
2.31206479017569e+04	(-2.07547860276026e+01dB,8.47397997673939e+01°)
2.32273679635720e+04	(-2.06937822984305e+01dB,8.47026200637232e+01°)
2.33345806228110e+04	(-2.06325347444948e+01dB,8.46650258631207e+01°)
2.34422881532002e+04	(-2.05710399640911e+01dB,8.46270099272307e+01°)
2.35504928389611e+04	(-2.05092944949404e+01dB,8.45885648448877e+01°)
2.36591969748586e+04	(-2.04472948128011e+01dB,8.45496830269507e+01°)
2.37684028662498e+04	(-2.03850373300426e+01dB,8.45103567009519e+01°)
2.38781128291328e+04	(-2.03225183941777e+01dB,8.44705779055523e+01°)
2.39883291901959e+04	(-2.02597342863525e+01dB,8.44303384847956e+01°)
2.40990542868670e+04	(-2.01966812197935e+01dB,8.43896300821526e+01°)
2.42102904673628e+04	(-2.01333553382088e+01dB,8.43484441343466e+01°)
2.43220400907392e+04	(-2.00697527141437e+01dB,8.43067718649503e+01°)
2.44343055269408e+04	(-2.00058693472866e+01dB,8.42646042777448e+01°)
2.45470891568514e+04	(-1.99417011627266e+01dB,8.42219321498300e+01°)
2.46603933723444e+04	(-1.98772440091585e+01dB,8.41787460244762e+01°)
2.47742205763339e+04	(-1.98124936570342e+01dB,8.41350362037035e+01°)
2.48885731828250e+04	(-1.97474457966595e+01dB,8.40907927405804e+01°)
2.50034536169654e+04	(-1.96820960362327e+01dB,8.40460054312255e+01°)
2.51188643150969e+04	(-1.96164398998248e+01dB,8.40006638065012e+01°)
2.52348077248068e+04	(-1.95504728252970e+01dB,8.39547571233851e+01°)
2.53512863049802e+04	(-1.94841901621559e+01dB,8.39082743560040e+01°)
2.54683025258515e+04	(-1.94175871693413e+01dB,8.38612041863156e+01°)
2.55858588690576e+04	(-1.93506590129465e+01dB,8.38135349944213e+01°)
2.57039578276898e+04	(-1.92834007638677e+01dB,8.37652548484933e+01°)
2.58226019063471e+04	(-1.92158073953788e+01dB,8.37163514942981e+01°)
2.59417936211893e+04	(-1.91478737806318e+01dB,8.36668123442976e+01°)
2.60615354999901e+04	(-1.90795946900761e+01dB,8.36166244663070e+01°)
2.61818300821910e+04	(-1.90109647887975e+01dB,8.35657745716900e+01°)
2.63026799189550e+04	(-1.89419786337710e+01dB,8.35142490030682e+01°)
2.64240875732206e+04	(-1.88726306710258e+01dB,8.34620337215206e+01°)
2.65460556197566e+04	(-1.88029152327186e+01dB,8.34091142932513e+01°)
2.66685866452160e+04	(-1.87328265341119e+01dB,8.33554758756957e+01°)
2.67916832481915e+04	(-1.86623586704533e+01dB,8.33011032030411e+01°)
